start;end;Project;Country;Watershed;siteID;W1stvex;W2stvex;status;landuse;type.protection;National.Park;Other.Park.or.general.Reservee.gregional;Natura.2000;Ramsar;Type.of.water.body;Sediment.type;Capture.your.location;latitude;longitude;altitude;precision;Sampling.Time;Sampling.Date;Water.TemperatureC;pH;SPC;Cond;O2%;dO2;Turbidity;Turbidity.Units;leafsp;Quercusoak;Piceaspruce;Acermaple;Ulmuselm;Fagusbeech;Betulabirch;Populuspoplar;Salixwillow;Fraxinusash;Pinuspine;Otherdefine.in.comments.at.end;Additional.field.notes.or.comments;id;uuid;submissiontime;validationstatus;notes;status.1;submittedby;version;tags;index
2023-11-29T13:47:54.547-00:00;2024-05-06T18:09:00.182+01:00;FUNACTION;Portugal;Cavado River (CA);CA_22_T1;2000;2000;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.6755959 -8.0450187 500 0;41.6755959;-8.0450187;500;0;08:14:00.000-00:00;2023-11-28;11.6;6.38;NA;15.6;100.1;10.3;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Cloudy and rainy. Morpholofy foam (no), morphology filtered 500ml. Water for chemical analysis (lUSID-C2) =40ml.;303905376;48e37f59-6baa-4183-b6f2-b213e3c92d99;2024-01-10T11:12:17;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;226
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-29T13:50:22.277-00:00;2024-05-06T18:09:55.823+01:00;FUNACTION;Portugal;Cavado River (CA);CA_23_T1;2250;2250;Protected area;Agriculture-plant;National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.808917 -7.8991431 895 0;41.808917;-7.8991431;895;0;10:20:00.000-00:00;2023-11-28;9.6;6.57;NA;13.4;100.7;10.29;NA;;Quercus (oak) Ulmus (elm) Salix (willow);1;0;0;1;0;0;0;1;0;0;0;Little rainy. Agriculture-plant (extensive). Morpholofy foam (no), morphology filtered 250ml. Water for chemical analysis (lUSID-C2) =40ml.;303905500;8e388474-488c-4336-9df3-956348be7972;2024-01-10T11:12:46;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;227
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-29T13:53:49.069-00:00;2024-05-06T18:10:30.361+01:00;FUNACTION;Portugal;Cavado River (CA);CA_24_T1;700;700;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.831449 -7.9422107 1034 0;41.831449;-7.9422107;1034;0;11:47:00.000-00:00;2023-11-28;9.6;6.74;NA;14.1;102.5;10.28;NA;;Quercus (oak) Ulmus (elm) Salix (willow);1;0;0;1;0;0;0;1;0;0;0;Rain. Water for chemical analysis (label as USID-C2) - 37.5ml. Morpholofy foam (yes), morphology filtered 250ml. Water for chemical analysis (lUSID-C2) =37.5ml;303905986;843b68ec-1f31-4cfa-b84e-3d2d1a19a6ca;2024-01-10T11:14:58;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;228
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-29T13:56:55.816-00:00;2024-05-06T18:11:45.333+01:00;FUNACTION;Portugal;Cavado River (CA);CA_25_T1;950;950;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Reservoir (with human constructed dam);gravel;41.7707193 -7.9520738 716.9 0;41.7707193;-7.9520738;716.9;0;13:56:00.000-00:00;2023-11-28;12.8;6.37;NA;12.4;88.9;8.83;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Five weeks ago, the collection site was above water. Rainny. Morpholofy foam (yes), morphology filtered 500ml. Water for chemical analysis (lUSID-C2) =40ml.;303906094;a5efcd52-7170-4017-80dd-33fde488ad41;2024-01-10T11:15:25;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;229
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-29T14:00:32.850-00:00;2024-05-06T18:12:10.209+01:00;FUNACTION;Portugal;Cavado River (CA);CA_26_T1;4000;4000;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7776727 -7.9953549 708 0;41.7776727;-7.9953549;708;0;15:06:00.000-00:00;2023-11-28;11.2;6.49;NA;13.3;100.5;10.1;NA;;Salix (willow);0;0;0;0;0;0;0;1;0;0;0;Rain. Morpholofy foam (yes), morphology filtered 500ml. Water for chemical analysis (lUSID-C2) =40ml.;303906181;45c7df17-a66f-4ca2-a9d6-e9732d01c268;2024-01-10T11:15:49;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;230
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-21T16:46:43.329+01:00;2024-01-15T09:16:46.030+01:00;FunAqua;Germany (DE);na;DEHE47;500;500;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.4090094 12.9095607 0 0;53.4090094;12.9095607;0;0;01:50:00.000+01:00;2023-12-21;4.9;8.06;351;NA;87.9;10.85;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304984722;4bd2c0d5-eb8a-48ef-9872-e87267807a99;2024-01-15T08:16:53;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;231
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:16:46.045+01:00;2024-01-15T09:19:36.474+01:00;FunAqua;Germany (DE);na;DEHE48;1000;1000;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.405471 12.898364 0 0;53.405471;12.898364;0;0;02:10:00.000+01:00;2023-12-21;4.9;7.47;350;NA;80.5;9.95;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304985332;e2383eaa-818e-4d94-aabf-edcdaedc2d3f;2024-01-15T08:19:36;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;232
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:19:36.518+01:00;2024-01-15T09:21:15.899+01:00;FunAqua;Germany (DE);na;DEHE49;1200;1200;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.398877 12.881772 0 0;53.398877;12.881772;0;0;15:10:00.000+01:00;2023-12-21;5;7.9;355;NA;77.5;9.54;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304985766;e74f8337-5203-479a-9e9b-7ed8b58b3fef;2024-01-15T08:21:15;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;233
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:21:15.934+01:00;2024-01-15T09:26:36.538+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE43T2;1000;1000;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.974166 12.43886 0 0;52.974166;12.43886;0;0;11:45:00.000+01:00;2023-12-20;4.7;8.07;427;NA;83.8;10.8;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304987510;dc40d420-66c7-455e-8ed5-3fdd21578485;2024-01-15T08:26:36;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;234
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:26:36.551+01:00;2024-01-15T09:28:33.632+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE5T2;1100;1100;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.1046921 13.05962457 0 0;53.1046921;13.05962457;0;0;09:00:00.000+01:00;2023-12-20;5.7;7.85;422;NA;77.5;9.43;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304988006;d401cc41-abe7-4743-ac77-779e36203738;2024-01-15T08:28:33;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;235
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:28:33.655+01:00;2024-01-15T09:30:24.140+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE34T2;1200;1200;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.884643 13.446943 0 0;52.884643;13.446943;0;0;15:10:00.000+01:00;2023-12-20;4.3;8.12;450;NA;80.3;10.37;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304988607;f98f9ff3-6809-4d4c-9436-44d365393961;2024-01-15T08:30:24;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;236
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:30:24.184+01:00;2024-01-15T09:32:38.856+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE4T2;1150;1150;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.06734956 12.91013263 0 0;53.06734956;12.91013263;0;0;09:45:00.000+01:00;2023-12-20;5;8.01;399;NA;89.3;9.55;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304989328;3cfa9a6f-6f6d-458c-86a9-eb814861697c;2024-01-15T08:32:39;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;237
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:32:38.880+01:00;2024-01-15T09:34:49.332+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE30T2;1175;1175;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.877251 13.138059 0 0;52.877251;13.138059;0;0;14:05:00.000+01:00;2023-12-20;5.2;7.98;657;NA;96.4;8.77;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304990034;646c575c-471b-45d3-a25a-7f82046377a0;2024-01-15T08:34:49;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;238
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:34:49.359+01:00;2024-01-15T09:36:53.723+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE29T2;950;950;Non-protected area;;;NA;NA;NA;NA;Stream or river (lotic);;53.289415 12.760407 0 0;53.289415;12.760407;0;0;12:40:00.000+01:00;2023-12-21;5.1;7.73;558;NA;51.2;6.32;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304990721;8acc3518-0bfb-4138-86d8-0d404d760605;2024-01-15T08:36:53;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;239
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:36:53.737+01:00;2024-01-15T09:38:33.000+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE10T2;1100;1100;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.104967 13.381147 0 0;53.104967;13.381147;0;0;11:15:00.000+01:00;2023-12-21;4.3;8.02;438;NA;78.5;9.89;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304991076;990028c1-ef92-4c48-b08b-8c26e1ac7931;2024-01-15T08:38:33;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;240
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:38:33.031+01:00;2024-01-15T09:40:09.194+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE6T2;1000;2000;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.12051885 13.14391952 0 0;53.12051885;13.14391952;0;0;09:40:00.000+01:00;2023-12-21;5.1;7.63;418;NA;55.9;7.09;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304991499;db2912df-69c3-4f92-aff5-502686ee1491;2024-01-15T08:40:10;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;241
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:40:09.225+01:00;2024-01-15T09:41:45.371+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE42T2;800;800;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.869646 12.490738 0 0;52.869646;12.490738;0;0;12:20:00.000+01:00;2023-12-20;5.3;8.13;980;NA;84.3;10.58;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304991965;3034c045-c71d-4616-b8e8-9f5aab4ed719;2024-01-15T08:41:45;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;242
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-15T09:41:45.392+01:00;2024-01-15T09:43:25.357+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE7T2;1325;1325;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.141704 13.029473 0 0;53.141704;13.029473;0;0;08:30:00.000+01:00;2023-12-21;4.8;8.28;277;NA;92.2;11.55;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;304992398;4b18e07b-0a9d-4afe-8378-16e871098c70;2024-01-15T08:43:25;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;243
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-29T12:28:28.768-00:00;2024-05-06T17:58:34.610+01:00;FUNACTION;Portugal;Cavado River (CA);CA_10_T1;650;650;Non-protected area;Agriculture-plant;;NA;NA;NA;NA;Stream or river (lotic);gravel;41.8130788 -7.8354916 918 0;41.8130788;-7.8354916;918;0;14:47:00.000-00:00;2023-11-21;9.3;6.46;NA;16.6;97.2;9.97;NA;;Quercus (oak) Betula (birch) Salix (willow);1;0;0;0;0;1;0;1;0;0;0;Cloudy. Morpholofy foam (yes), morphology filtered 250ml. Water for chemical analysis (lUSID-C2) =30ml. Agriculture extensive;305307057;bd94334e-c984-458f-a847-629bbdf9ca0b;2024-01-16T11:15:05;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;244
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T11:15:02.661-00:00;2024-05-06T17:53:14.496+01:00;FUNACTION;Portugal;Cavado River (CA);CA_01_T1;4500;4500;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);gravel;41.7650411 -8.1476917 856 0;41.7650411;-8.1476917;856;0;11:09:00.000-00:00;2023-12-04;9.3;5.47;NA;10.4;95.5;9.9;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Rain. Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305321840;2c02967d-cd0d-4834-be65-7996074d345a;2024-01-16T12:01:20;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;245
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T12:01:18.425-00:00;2024-05-06T17:53:46.228+01:00;FUNACTION;Portugal;Cavado River (CA);CA_02_T1;4500;4500;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7739319 -8.1434967 823 0;41.7739319;-8.1434967;823;0;09:44:00.000-00:00;2023-12-04;9.2;5.65;NA;10.2;99.8;10.44;NA;;Quercus (oak) Fagus (beech) Salix (willow);1;0;0;0;1;0;0;1;0;0;0;Rain. Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305323839;5089c86a-ab85-48a7-b49e-31f17a638c2a;2024-01-16T12:06:56;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;246
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T12:06:55.033-00:00;2024-05-06T17:54:49.635+01:00;FUNACTION;Portugal;Cavado River (CA);CA_03_T1;2250;2250;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.8034336 -8.129738 713 0;41.8034336;-8.129738;713;0;15:36:00.000-00:00;2023-11-30;9;6.14;NA;6.7;103.5;10.74;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305366658;bc9876ff-6968-4880-be6e-a93f11f96552;2024-01-16T14:26:28;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;247
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:26:26.906-00:00;2024-05-06T17:55:23.480+01:00;FUNACTION;Portugal;Cavado River (CA);CA_04_T1;4500;4500;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7924424 -8.1382241 660 0;41.7924424;-8.1382241;660;0;10:54:00.000-00:00;2023-12-01;8.8;6.27;NA;10.2;104.1;12.5;NA;;Quercus (oak) Fagus (beech);1;0;0;0;1;0;0;0;0;0;0;sunny day. Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305368701;a3a11a16-d6e8-4005-8040-27af01af9c05;2024-01-16T14:34:04;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;248
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:34:01.799-00:00;2024-05-06T17:55:47.162+01:00;FUNACTION;Portugal;Cavado River (CA);CA_05_T1;4500;4500;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7927923 -8.1374577 666 0;41.7927923;-8.1374577;666;0;13:42:00.000-00:00;2023-12-01;8.7;7.12;NA;11.8;130;11.07;NA;;Quercus (oak) Fagus (beech) Salix (willow);1;0;0;0;1;0;0;1;0;0;0;Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305370065;ef56fd8f-e866-4dfc-bc9f-63afc2204af3;2024-01-16T14:38:38;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;249
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:38:36.590-00:00;2024-05-06T18:12:37.058+01:00;FUNACTION;Portugal;Cavado River (CA);CA_27_T1;4150;4150;Protected area;Agriculture-plant;National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7212292 -8.0330259 276 0;41.7212292;-8.0330259;276;0;08:43:00.000-00:00;2023-11-30;12.3;6.75;NA;10.8;117.7;12.02;NA;;Quercus (oak) Salix (willow) Other (define in comments at end);1;0;0;0;0;0;0;1;0;0;1;Rain. Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml. Other plant: Platanus;305371839;e8cb1ba5-541c-4dbe-a267-69d81e6d9a12;2024-01-16T14:45:21;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;250
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:45:19.025-00:00;2024-05-06T18:13:07.384+01:00;FUNACTION;Portugal;Cavado River (CA);CA_28_T1;3500;3500;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7097193 -8.0934353 353 0;41.7097193;-8.0934353;353;0;10:52:00.000-00:00;2023-11-30;11.3;6.41;NA;6.8;105.1;10.9;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml. Sterivex W1 opened;305372860;c1b0252a-2c31-4ab2-946a-8233e3adc8e3;2024-01-16T14:49:28;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;251
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:49:25.646-00:00;2024-05-06T18:13:58.845+01:00;FUNACTION;Portugal;Cavado River (CA);CA_29_T1;3000;3000;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7223113 -8.1295633 708 0;41.7223113;-8.1295633;708;0;12:55:00.000-00:00;2023-11-30;10.2;6.13;NA;7.9;102.6;10.4;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Morphology: foam yes and filtered 500ml of water. Water for chemical analysis (label as USID-C2) =40ml;305373499;6398b4bf-b667-4df0-a182-a6fc9dff54c3;2024-01-16T14:52:38;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;252
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-01-16T14:52:36.669-00:00;2024-05-06T18:14:23.597+01:00;FUNACTION;Portugal;Cavado River (CA);CA_30_T1;950;950;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Reservoir (with human constructed dam);rock (typically larger than adult fist);41.7799547 -8.1694732 570 0;41.7799547;-8.1694732;570;0;09:20:00.000-00:00;2023-12-01;13;6.35;NA;11.4;89.8;8.98;NA;;Quercus (oak) Fagus (beech);1;0;0;0;1;0;0;0;0;0;0;Rain. Morphology: foam no and filtered 250ml of water. Water for chemical analysis (label as USID-C2) =40ml. Sediments were out of water aprox. 1 month before sampling;305375716;b3ce5f97-5425-49ae-b6a2-1b7a79710d9e;2024-01-16T15:01:01;;NA;submitted_via_web;dianagraca;v5CxJWaLSUmsdhg44TWR9i;NA;253
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
